PK,NOMBRE,URIname,DESCRIPCION-ENTIDAD,HORARIO,Horario,TRANSPORTE,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,NUM,LOCALIDAD,CODIGO-POSTAL,BARRIO,DISTRITO,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,TYPE
3361,Catedral Santa María la Real de la Almudena,Catedral Santa Maria la Real de la Almudena,"Su construcción comienza a finales del siglo XIX por el Marqués de Cubas, sobre el primer recinto amurallado del Madrid musulmán, y finaliza en el ańo 1993.",No hours available.,No hours available.,"Metro: Ópera (líneas 2, 5, Ramal), Sol (Línea 1, 2, 3), Príncipe Pío (línea 6, 10, Ramal), Tirso de Molina (línea 1), Latina (línea 5)  Bus: 3, 25, 31, 39, 50 65, 148",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=15647b503a71c010VgnVCM1000000b205a0aRCRD,BAILEN,CALLE,10,MADRID,28013,PALACIO,CENTRO,40.41554792,-3.713669639,915 422 200,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2000,Centro de Estudios Políticos y Constitucionales,Centro de Estudios Politicos y Constitucionales,,No hours available.,No hours available.,"Metro: Santo Domingo (línea 2), Plaza de Espańa (línea 3), Ópera (línea 2, 5)  Bus: 3,, 25, 39, 46, 75, 138, 148, C1, C2",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8c5d1e79ee71c010VgnVCM1000000b205a0aRCRD,MARINA ESPA&Ntilde;OLA,PLAZA,9,MADRID,28013,PALACIO,CENTRO,40.42063654,-3.712450347,915 401 950,914 228 992,cepc@cepc.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
103331,Centro Social y Cultural La Casa Encendida,Centro Social y Cultural La Casa Encendida,"Edificio de carácter monumental. De estilo neomudéjar, fue diseńado por el arquitecto Fernando Arbós e inaugurado en el ańo 1913. Cuenta con más de 6.000 metros cuadrados de instalaciones divididas en 4 plantas y una azotea.","De martes a domingo de 10 a 22 horas (todos los días del ańo, excepto festividades nacionales y de la Comunidad de Madrid)  Exposiciones: de 10 a 21:45 horas",de martes a domingo de 10 a 22 horas ,"Metro: Embajadores (línea 3), Lavapies (línea 3), Atocha (línea 1), Palos de la Frontera (línea 3)  Bus: 27, 34, 36, 41, 119, C1, C2  Renfe: Embajadores (C5), Atocha ( C1, C2, C3, C4, C5, C7, C8, C10)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c27f8899fc81c010VgnVCM1000000b205a0aRCRD,VALENCIA,RONDA,2,MADRID,28012,EMBAJADORES,CENTRO,40.40595711,-3.699779794,"902 430 322                                                                 
",,lacasaencendida@montemadrid.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2045,Círculo de Bellas Artes,Circulo de Bellas Artes,,"Salas de exposiciones:  martes a domingo de 11 a 14 y de 17 a 21 horas. Lunes cerrado.   Azotea:  de lunes a viernes de 9 a 22:30 horas, sábados, domingos y festivos de 11 a 22:30 horas (horario sujeto a cambios).   Taquilla (cine y espectáculos):  miércoles a domingo de 16 a 22 horas. (Horario sujeto a cambios).   Cafetería 'La Pecera':  De 8 a 1 horas, (viernes, sábado y domingo hasta las 3 horas).",lunes a viernes de 9 a 22:30 horas,"Metro: Banco de Espańa (línea 2).  Bus: 1, 2, 3, 5, 9, 14, 15, 20, 27, 45, 46, , 51, 52, 53, 74, 146, 147, 150.  Bicimad: Estación 20a (calle Alcalá 49), estación 28 (calle Alcalá 27).",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8fdf1e79ee71c010VgnVCM1000000b205a0aRCRD,ALCALÁ,CALLE,42,MADRID,28014,CORTES,CENTRO,40.41842684,-3.696596762,"913 605 400 (Información general) / 913 892 426 (taquilla)                              
",,info@circulobellasartes.com,/contenido/entidadesYorganismos/Consorcios,Monumento
1916,Conde Duque,Conde Duque,"Conde Duque es un espacio cultural vinculado a la memoria y a la la difusión de Madrid.  Entre sus fines se encuentran: la difusión de la historia de Madrid, el intercambio de conocimientos históricos con la sociedad, la conservación de  los fondos históricos y artísticos del Ayuntamiento y la producción y exhibición de manifestaciones artísticas relacionadas con el mundo de la escena y de la música.",Exposiciones (entrada gratuita)    De martes a sábado de 10 a 14 y de 17:30 a 21 horas.  Domingos y festivos de 10:30 a 14 horas.,de martes a sábado de 10 a 14 y de 17:30 a 21 horas,"Metro: Ventura Rodríguez (línea 3), San Bernardo (línea 2 y 4) y Noviciado (línea 2).  Bus: 1, 2, 44, 74, 133, 202, 749, Minibús M-2",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,CONDE DUQUE,CALLE,11,MADRID,28015,UNIVERSIDAD,CENTRO,40.42802889,-3.710182354,,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
20,Congreso de los Diputados,Congreso de los Diputados,El Congreso de los Diputados está configurado por un complejo de cinco edificios con una superficie de cerca de setenta mil metros cuadrados.,No hours available.,No hours available.,"Metro: Sevilla (línea 2), Banco de Espańa (línea 2)  Bus: 5, 9, 10, 14, 15, 20, 27, 34, 37, 45, 51, 52, 53,150",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=365f29ea9281c010VgnVCM1000000b205a0aRCRD,CORTES,PLAZA,1,MADRID,28014,CORTES,CENTRO,40.41626174,-3.697081268,913 906 000,914 298 707,informacion@congreso.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
14218,Consejo de Estado,Consejo de Estado,"Es el supremo órgano consultivo del Gobierno. Actualmente se rige por la  Ley Orgánica 3/1980, de 22 de abril, y su Reglamento es de 18 de julio del mismo ańo.  (Modificados por Ley Orgánica 3/2004 de 28 de diciembre) y (Real Decreto 449/2005 de 22 de abril).   No forma parte de la Administración activa ni está integrado en ninguno de los Departamentos ministeriales y, aunque la Constitución de 1978 lo califique literalmente de órgano consultivo del Gobierno, tiene en realidad el carácter de órgano del Estado (Sentencia del Tribunal Constitucional 56/1990, de 29 de marzo).",No hours available.,No hours available.,"Metro: Ópera (líneas 2 y 5)  Bus: 3, 31, 50, 65, 148",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ff4ed4985261c010VgnVCM1000000b205a0aRCRD,MAYOR,CALLE,79,MADRID,28013,PALACIO,CENTRO,40.41496681,-3.712944514,915 166 262,915 166 250 (Área de Gestión y Servicios Generales),consultas@consejo-estado.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3354,Convento de las Comendadoras de Santiago,Convento de las Comendadoras de Santiago,"El templo fue construido entre 1667 y 1679 por Manuel del Olmo y José del Olmo. El convento data del siglo  XVIII   y es obra de Francisco de Sabatini. Es destacable la iglesia de planta cruciforme con gran cúpula central y cuatro exedras semicirculares, así como la sacristía de planta elíptica construida entre 1745 y 1754 por Francisco Moradillo.",No hours available.,No hours available.,"Metro: San Bernardo (líneas 2, 4), Ventura Rodríguez (línea 3)  Bus: 1, 2, 21, 44, 74, 133, 147, C",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee6b13db5b71c010VgnVCM1000000b205a0aRCRD,COMENDADORAS,PLAZA,10,MADRID,28015,UNIVERSIDAD,CENTRO,40.42739682,-3.708949668,,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
20432,Edificio Metrópolis,Edificio Metropolis,"Arquitectos : Jules y Reymond Fevrier y Luis Esteve (1906 - 1910)  Edificio de carácter monumental de estilo clasicista - francés de fin de siglo, aporta una buena solución de esquina para el arranque de la Gran Vía en la rotonda de columnas corintias de orden gigante que sostienen un tercer piso profuso en grupos escultóricos de Saint Marceux, Landousky, Lambert y Benlliure.   La Compańía Metrópolis sustituyó en 1975 el grupo escultórico de la Unión y el Fénix que coronaba la cúpula por una victoria alada de Federico Coullaut Valera.",No hours available.,No hours available.,"Metro: Sevilla (línea 2), Banco de Espańa (línea 2)  Bus: 1, 2, 5, 9, 15, 20, 51, 52, 53, 74, 146, 150, 202",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c3c7d448b51c010VgnVCM2000000c205a0aRCRD,ALCALA,CALLE,39,MADRID,28014,CORTES,CENTRO,40.41866417,-3.697577555,,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
6469186,Ermita de San Antonio de la Florida (Museo),Ermita de San Antonio de la Florida,"Ermita dedicada a San Antonio de Padua y pequeńo museo. Las pinturas murales que la decoran son de Francisco de Goya. Alberga los restos mortales del artista desde 1919. Para preservar sus pinturas, en 1929 se trasladó el culto a una ermita gemela construida a su lado, dejando el edificio original como museo.","De martes a domingos de 9:30 a 20 horas.   Cerrado:   lunes (incluidos festivos), 1 y 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre.   Último pase de visita:  20 minutos antes del cierre (el desalojo de las salas comenzará 10 minutos antes)  Este horario y la apertura de salas pueden sufrir modificaciones.",martes a domingos de 9:30 a 20 horas,"Metro: Príncipe Pío (líneas 5, 10 y ramal Ópera - Príncipe Pío)  Bus: 41, 46 y 75 (Intercambiador Príncipe Pío)  Renfe: Príncipe Pío",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=75950204770e7310VgnVCM2000000c205a0aRCRD,SAN ANTONIO DE LA FLORIDA,GLORIETA,5,MADRID,28008,CASA DE CAMPO,MONCLOA-ARAVACA,40.42525668,-3.725725718,915 420 722,,sanantonio@madrid.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
6079820,Ermita de San Isidro,Ermita de San Isidro,,"Ermita:  sábados de 11 a 13 horas (celebración de la Eucaristía a las 12 horas).   Fuente del Santo:  sólo permanece abierta desde la semana anterior a la fiesta de San Isidro hasta la semana posterior.   Oficio en rito hispano mozárabe:  los días 2 de enero a las 18 horas (comienzo del ańo Caput anni) y 11 de mayo a las 18,30 horas (aniversario de la dedicación).",sábados de 11 a 13 horas ,"Metro: Marqués de Vadillo (línea 5)   Bus: 17, 25, 50",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=913cfa8389c10310VgnVCM1000000b205a0aRCRD,QUINCE DE MAYO,PASEO,62,MADRID,28019,SAN ISIDRO,CARABANCHEL,40.39949832,-3.731682746,913 650 841,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
35254,Ermita de Santa María la Antigua,Ermita de Santa Maria la Antigua,,No hours available.,No hours available.,"Bus: 34, 108",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f19e059cb751c010VgnVCM2000000c205a0aRCRD,MONSE&Ntilde;OR OSCAR ROMERO,CALLE,92,MADRID,28047,VISTA ALEGRE,CARABANCHEL,40.38249063,-3.752515935,914 628 536 (Parroquia de San Sebastián Mártir),,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3357,Ermita Virgen del Puerto,Ermita Virgen del Puerto,,No hours available.,No hours available.,"Metro: Príncipe Pio (líneas 6 y 10)  Bus: 25, 31, 33, 36, 39, 41, 50, 62, 65, 138, C2   Renfe: Príncipe Pío (líneas 1, 7 y 10)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fd7755004e91f010VgnVCM2000000c205a0aRCRD,VIRGEN DEL PUERTO,PASEO,4,MADRID,28005,PALACIO,CENTRO,40.41556462,-3.721142611,648 841 991 / 637 388 244,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
13151,Estación ferroviaria Madrid Puerta de Atocha,Estacion ferroviaria Madrid Puerta de Atocha,"Edificio con carácter monumental construído en 1889 por Alberto del Palacio para la Compańía Madrid - Zaragoza - Alicante, en sustitución de la de los ańos 50","Horario de la estación:  diario, de 05 a 01 horas.  Venta inmediata de billetes: diario, de 06:15 a 22:15 horas.  Venta anticipada de billetes: diario, de 07 a 20 horas.  Máquinas autoventa multiproducto: diario, de 05 a 01 horas.  Horario consignas: diario, de 5:30 a 22:20 horas",todos los días de 05 a 13 horas,"Metro: Atocha Renfe (línea 1)  Bus: 10, 19, 24, 47, 55, 57, 85, 102, C1, C2  Renfe: Atocha",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=28518a856b51c010VgnVCM1000000b205a0aRCRD,EMPERADOR CARLOS V,PLAZA,0,MADRID,28012,CORTES,CENTRO,40.40956762,-3.692651481,Ver pestańa Más Información,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
162905,Fundación BBVA. Palacio del Marqués de Salamanca,Fundacion BBVA Palacio del Marques de Salamanca,,No hours available.,No hours available.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c43a8f90a581c010VgnVCM1000000b205a0aRCRD,RECOLETOS,PASEO,10,MADRID,28001,RECOLETOS,SALAMANCA,40.42144182,-3.691099393,91 537 69 64 (Fundación BBVA),,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
5703491,Galería de Cristal del Palacio de Cibeles,Galeria de Cristal del Palacio de Cibeles,"Una gran bóveda acristalada, de geometría irregular y forma orgánica, cobija  2.800  m&sup2;    de este lugar de representación, celebración y encuentro para los ciudadanos y las ciudadanas, bajo el cielo de Madrid. Eleva a 30 metros de altura su transparente levedad (500 toneladas). Está construida con casi 2.000 cristales triangulares, todos diferentes entre sí, formados por 2.966 barras y 1.034 nudos unidos uno a uno.  Tras haber sufrido diversas alteraciones, este espacio, que nace al cubrir el antiguo pasaje Ruiz de Alarcón, antes ocupado por vehículos de reparto de correo, restaurado y rehabilitado, constituye un elemento esencial de la sede del Ayuntamiento de Madrid.","De lunes a domingo de 10 a 20 horas, siempre que no haya actividad en el espacio.",de lunes a domingo de 10 a 20 horas ,"Metro: Banco de Espańa (línea 2)  Bus: 1, 2, 5, 9, 10, 15, 20, 27, 34, 45, 51, 52, 53, 74, 146, 150  Renfe: Recoletos",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1f65ef881edd8210VgnVCM2000000c205a0aRCRD,MONTALBAN,CALLE,1,MADRID,28014,LOS JERONIMOS,RETIRO,40.41829144,-3.692139793,,,eventos@madrid-destino.com,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3356,Iglesia Catedral de las Fuerzas Armadas,Iglesia Catedral de las Fuerzas Armadas,,No hours available.,No hours available.,"Metro: Ópera (Líneas , Ramal , 2 , 5), Tirso de Molina (línea 1), La Latina (línea 5)  Bus: 3 , 17 , 31, 41 , 50 , 62, 65, 148",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=23e03d232e91f010VgnVCM1000000b205a0aRCRD,SACRAMENTO,CALLE,11,MADRID,28005,PALACIO,CENTRO,40.41488995,-3.712260078,915 473 624,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3363,Iglesia Corpus Christi (Jerónimas Recoletas),Iglesia Corpus Christi,,No hours available.,No hours available.,"Metro: Ópera (Lineas Ramal , 2 , 5), La Latina (Línea, 5), Tirso de Molina (línea 1)  Bus: 3, 17, 18, 23, 31, 35, 50, 65",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e5f03d232e91f010VgnVCM1000000b205a0aRCRD,CONDE DE MIRANDA,PLAZA,3,MADRID,28005,PALACIO,CENTRO,40.41481487,-3.709819457,915 480 319,,iglesiadelcorpuschristi@archimadrid.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3355,Iglesia de las Calatravas (Concepción Real de Calatrava),Iglesia de las Calatravas-Concepcion Real de Calatrava,,No hours available.,No hours available.,"Metro: Sevilla (línea 2), Banco de Espańa (línea 2), Sol (líneas 1, 2, 3), Gran Vía (líneas 1, 5)  Bus: 1, 2, 3, 9, 46, 52, 53, 74, 146, 150",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e8013d232e91f010VgnVCM1000000b205a0aRCRD,ALCALA,CALLE,25,MADRID,28014,CORTES,CENTRO,40.41819633,-3.698963614,915 218 035,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
60150,Iglesia Madres Redentoristas,Iglesia Madres Redentoristas,,No hours available.,No hours available.,"Bus: 34 , 35 , 47 , 121 , 131 , 139",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=28613d232e91f010VgnVCM1000000b205a0aRCRD,MADRE CELESTE,CALLE,1,MADRID,28044,BUENAVISTA,CARABANCHEL,40.37319953,-3.755699004,915 086 800,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3365,Iglesia San Antonio de los Alemanes,Iglesia San Antonio de los Alemanes,,No hours available.,No hours available.,"Metro: Callao (líneas 3, 5), Gran Vía (líneas 1, 5), Noviciado (línea 2), Santo Domingo (línea 2), Chueca (línea 5)  Bus: 1, 2, 3, 46, 74, 146, 147, 202, M2",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=614013db5b71c010VgnVCM1000000b205a0aRCRD,PUEBLA,CALLE,20,MADRID,28004,UNIVERSIDAD,CENTRO,40.42229433,-3.70360332,915 223 774,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3368,Iglesia San Ildefonso (Monasterio de las Trinitarias Descalzas),Iglesia San Ildefonso-Monasterio de las Trinitarias Descalzas,,No hours available.,No hours available.,"Metro: Antón Martín (Línea 1)  Bus: 10, 14, 27, 34, 37, 45",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4c1013db5b71c010VgnVCM1000000b205a0aRCRD,LOPE DE VEGA,CALLE,18,MADRID,28014,CORTES,CENTRO,40.41367254,-3.697679228,914 295 671,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3346,Iglesia San Pedro el Viejo,Iglesia San Pedro el Viejo,,No hours available.,No hours available.,"Metro: La Latina (Línea 5) Tirso de Molina (Línea 1)  Bus: 3, 17, 31, 50, 65, 148",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f35013db5b71c010VgnVCM1000000b205a0aRCRD,NUNCIO,CALLE,14,MADRID,28005,PALACIO,CENTRO,40.41320112,-3.710002867,913 651 284,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
4280,Instituto Cervantes,Instituto Cervantes,"El antiguo Banco Espańol del Río de la Plata eligió para su construcción el solar en el que estuvo situado el palacio de Casa Irujo y seleccionó a dos arquitectos de la época, Palacios y Otamendi. Para algunos autores es su mejor edificio, dentro de ese característico estilo grandioso y monumental que incorpora los órdenes clásicos con vigor, rotundidad y correcta modulación y los conjuga con la innovación de las superficies lisas de grandes vanos acristalados. En el chaflán, un grupo de cariátides preside la entrada. Ese mismo argumento de monumentalidad fue el que se utilizó para conceder la licencia constructiva, pues el exceso de altura (25 metros en vez de los 18 permitidos) retrasó el permiso para iniciar las obras. La gran carga simbólica del edificio se subrayaba en el patio central de operaciones, que abarcaba la altura de todas las plantas y se remataba con una magnífica cúpula vidriera. En torno a él se abrían perimetralmente las distintas dependencias bancarias, conjugando asimismo modernidad y monumentalidad en los elementos constructivos. Ese grandioso espacio central se perdió con la reforma y ampliación de la década de 1940, en la que se ańadió un nuevo edificio por la calle del Barquillo y se cambió por completo el interior. La fachada de esta ampliación aspira a repetir el esquema de Palacios y Otamendi sin mimetizarlo.","Registro:    Laborales de 8,30 a 14,30 horas.    Biblioteca:    Lunes a viernes de 9 a 15 horas.  Cerrada del 26 de marzo al 2 de abril, del 24 de diciembre al 4 de enero y durante el mes de agosto.",lunes a viernes de 9 a 15 horas,"Metro: Banco de Espańa (línea 2).  Bus: 5, 9, 51, 52, 53, 146,150,1, 2, 74, 15, 20, 203, 46, M2.  Bicimad: Estación 20 (calle Alcalá 49).",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e6c50a47f441f010VgnVCM2000000c205a0aRCRD,ALCALA,CALLE,49,MADRID,28014,JUSTICIA,CENTRO,40.41924526,-3.695332165,914 367 600,914 367 691,informa@cervantes.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
6619,Istituto Italiano di Cultura de Madrid,Istituto Italiano di Cultura de Madrid,"Descripción monumental:  el Palacio de Abrantes inicia su construcción en 1652, aunque las reformas más importantes se acometen en el siglo  XIX  por Aníbal Alvárez Bouquel. Su estilo sigue criterios italianizantes, reflejados en los detalles neorrenacentistas del exterior, semejando los palacios italianos del siglo  XVI.",Invierno: de lunes a viernes de 9 a 18 horas  Verano: de 9 a 14 horas,de lunes a viernes de 9 a 18 horas ,"Metro: Opera (líneas 2 y 5)  Bus: 3, 31, 50, 65, 148",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c4e42be9971c010VgnVCM1000000b205a0aRCRD,MAYOR,CALLE,86,MADRID,28013,PALACIO,CENTRO,40.41523808,-3.712782363,"915 475 205 (Centralita)                 
",915 422 213,iicmadrid@esteri.it,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
94391,Jardines del Campo del Moro,Jardines del Campo del Moro,"Jardín declarado Histórico Artístico en 1931. Los jardines salvan un pronunciado desnivel que comunica el Palacio Real con las riberas del Río Manzanares.  Este parque se incluye entre las visitas recomendadas a turistas que visitan la ciudad, según la  web oficial de turismo de Madrid .  El parque es accesible a personas con movilidad reducida en las partes principales del mismo.",Horario de invierno (octubre a marzo): todos los días de 10 a 18 horas  Horario de verano (abril a septiembre): todos los días 10 a 20 horas,todos los días de 10 a 18 horas,"Metro: Ópera (líneas 2, 5, ramal), Principe Pío (líneas 6, 10, ramal)  Bus: 25, 33, 39, 41, 46, 62, 75, 138, 148, C  Renfe: Príncipe Pío",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bb3a34c0e2c5f010VgnVCM2000000c205a0aRCRD,VIRGEN DEL PUERTO,PASEO,0,MADRID,28005,PALACIO,CENTRO,40.41898631,-3.719976837,"914 548 800 (Información de Palacio Real)               
",,info@patrimonionacional.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
5853414,Ministerio de Hacienda. Sede calle Alcalá,Ministerio de Hacienda. Sede calle Alcala,"Edificio declarado bien de interés cultural, con categoría de monumento.  Construido por Francisco Sabatini en 1769 para Real Casa de Aduanas. Es uno de los primeros edificios neoclásicos de Madrid. Destaca su fachada romana y escalera que forma el núcleo del edificio, lugar de intersección de toda la circulación dentro de la organización de los tres patios.",No hours available.,No hours available.,"Metro: Sol (líneas 1, 2, 3), Sevilla (línea 5)  Bus: 15, 20, 5, 150, 51, 51, 52, 53, M1, 3  Renfe: Sol  BICIMAD: Estación 1 a y b (Plaza Puerta del Sol, 1)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2828cbfc0ab0c210VgnVCM1000000b205a0aRCRD,ALCALA,CALLE,9,MADRID,28014,SOL,CENTRO,40.41748934,-3.701160482,915 958 000,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
4,Ministerio de Justicia,Ministerio de Justicia,"Edificio construido por el arquitecto Evaristo del Castillo para la Marquesa de Sonora en 1797, sobre el solar donde se encontraba la casa de Don Bernardo Grimaldo, destruida en un incendio en 1789. En 1851 pasa a ser propiedad del Estado y entre 1942 y 1947 es transformado por Javier Barroso, que le da el estilo nacionalista - herreriano, introduciendo las torres con sus chapiteles y revistiendo éstas con piedra.",No hours available.,No hours available.,"Metro: Noviciado (línea 2), Plaza de Espańa (líneas 3, 10)  Bus: M2, 3, 147  BICIMAD: Estación 16 (calle San Bernardo, 22)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98fb29ea9281c010VgnVCM1000000b205a0aRCRD,SAN BERNARDO,CALLE,45,MADRID,28015,UNIVERSIDAD,CENTRO,40.42412619,-3.707536104,918 372 295 / 902 007 214,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3364,Monasterio de Benedictinas,Monasterio de Benedictinas,,No hours available.,No hours available.,"Metro: Noviciado (línea 2), Gran Vía (línea 1, 5), Callao (línea 3, 5), Tribunal (línea 1, 10)  Bus: 1, 2, 3, 44, 46, 74, 75, 133, 146, 148, M2, 147, 148",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b90013db5b71c010VgnVCM1000000b205a0aRCRD,SAN ROQUE,CALLE,9,MADRID,28004,UNIVERSIDAD,CENTRO,40.42282037,-3.70450469,915 317 999,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3348,Monasterio de las Descalzas Reales,Monasterio de las Descalzas Reales,"Convento fundado por la Princesa Juana de Austria, transformando un antiguo palacio de su madre Isabel de Portugal.","Sólo con visita guiada  .     De martes a sábado de 10 a 14 horas y de 16 a 18:30 horas  Domingos y festivos, de 10 a 15 horas. Cerrado los lunes  Cierre taquillas y acceso al Monasterio una hora antes",de martes a sábado de 10 a 14 horas ,"Metro: Callao (líneas 3, 5) , Santo Domingo (línea 2) , Sol (líneas 1, 2, 3) Gran Vía (líneas 1, 5)  Bus: 1, 2, 3, 5, 15, 20, 25, 39, 40, 44, 46, 50, 51, 52, 53, 74, 75, 133, 146, 147, 148, 149, 150, 202",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=12e113db5b71c010VgnVCM1000000b205a0aRCRD,DESCALZAS,PLAZA,3,MADRID,28013,SOL,CENTRO,40.41823336,-3.706213135,"914 548 700                                                             
",,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
