






PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
2213;"Planetario de Madrid";"Inaugurado el 29 de septiembre de 1986, es un centro dependiente del Área de Cultura y Deportes del Ayuntamiento de Madrid. Durante los años 2016/2017 fue sometido a una profunda renovación tanto tecnológica como de las instalaciones y edificio, posible en virtud de un acuerdo de colaboración entre el Ayuntamiento de Madrid y la Obra Social &ldquo;la Caixa&rdquo; &ndash; que incluye dotación de contenidos, renovación de exposiciones y la realización de actividades varias en el campo de la divulgación científica.  Siempre con el fin de contribuir a la difusión de la astronomía y de la ciencia en general, tanto entre escolares como entre el público de cualquier edad y condición, posee una variada oferta de   proyecciones  audiovisuales,  exposiciones  y  actividades  (talleres, cursos, conferencias, observaciones públicas...)  Las proyecciones que se ofrecen en el Planetario de Madrid se renuevan periódicamente, y tienen una duración aproximada de 30 minutos.  Existen dos programaciones básicas diferentes: una activa durante el verano y época de vacaciones escolares, y otra durante el curso escolar. Durante el curso escolar, las proyecciones de las mañanas de los días lectivos se reservan a escolares.";"Horario del centro . De martes a viernes, de 9:30 a 13:45 horas (reservadas a escolares) y de 17 a 19:45 horas. Fin de semana y festivo, de 11 a 13:45 horas y de 17 a 20:45 horas.   Horario de verano (ver aviso).     Cerrado:  Todos los  lunes  del año. El día  1,  la  tarde  del  5  y la  mañana  del  6  de  enero . El   día  1  de  mayo . Días  24, 25  y  31  de  diciembre.";"Sala de Proyección. Planta Calle. Para acceder a ella es necesario adquirir una entrada.    Cuatro áreas expositivas de acceso gratuito, distribuidas en dos plantas:    Sala de Astrónomos. Planta Baja.  Vestíbulo de la Planta Baja.  Vestíbulo de la Planta Calle.  Zona Audiovisual con Pantalla de Retroproyección. Planta Calle.       Sala de Video. Planta Baja. En donde se desarrollan los talleres ofertados.";"Metro: Méndez Álvaro (línea 6)  Bus: 148, 156";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c9c5b069a541f010VgnVCM1000000b205a0aRCRD";"PLANETARIO";"AVENIDA";"V";"16";"";"";"";"";"MADRID";"MADRID";"28045";"LEGAZPI";"ARGANZUELA";"441868";"4471523";"40.392279999540044";"-3.684956957448299";"914 673 461 (reserva grupos)                                                                                                                                                                                                                                                                                                                                                                                                                                               
914 673 898 (contestador automático de información)";"";"buzon@planetmad.es";"/contenido/entidadesYorganismos/Planetarios"; 
3359;"Real Basílica San Francisco el Grande";"Conjunto conventual que sustituyó al monasterio franciscano medieval, construido por Francisco de las Cabezas entre 1761 y 1768, que fue relevado por Antonio Polo y que concluye Francisco Sabatini en 1784 donde se exponen colecciones de pinturas de los siglos  XVII  al  XIX.";"Museo:     De martes a viernes de 10:30 a 12:30 y de 16 a 18 horas  Sábados de 10:30 a 12:30 y de 16 a 18 horas (si no se ofician actos religiosos).  Julio, agosto y septiembre: de martes a domingo de 10:30 a 12:30 y de 17 a 19 horas.";"";"Metro: La Latina (línea 5) , Puerta de Toledo (línea 5)  Bus:  3, 17, 18, 23, 31, 35, 36, 41, 50, 60, 65, 148, 749, C1, C2";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef8d0713fb71c010VgnVCM1000000b205a0aRCRD";"SAN BUENAVENTURA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439377";"4473603";"40.41084005024222";"-3.714503845728281";"913 653 800 ";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2087;"Real Fábrica de Tapices";"";"De lunes a viernes de 10 a 14 horas. Todo visitas guiadas (La última visita comienza a las 13 horas), es conveniente reservar por teléfono o por email.  Cerrado: sábados, domingos, festivos, Semana Santa y agosto.";"Aforo 25 personas";"Metro: Menéndez Pelayo (línea 1)  Bus: 10, 14, 26, 32, C";"La entrada principal no es accesible para personas con movilidad reducida, pero si avisan con tiempo se les asiste para que puedan acceder con sillas de ruedas o andarines por la calle Fuenterrabía número 2.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=53cbff632081c010VgnVCM1000000b205a0aRCRD";"FUENTERRABIA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28014";"PACIFICO";"RETIRO";"442087";"4473054";"40.406087329011655";"-3.682515969574079";"914 340 550";"";"informacion@realfabricadetapices.com";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
4707297;"Real Monasterio de Santa Isabel";"El Real Monasterio de Santa Isabel está situado en Madrid, dentro de la ciudad histórica, en una gran manzana, próxima a Atocha.  Santa Isabel agrupa dos fundaciones, un colegio de niñas, establecido por Felipe  II , y un convento de clausura de monjas agustinas recoletas, fundado por la esposa de Felipe  III , doña Margarita de Austria.  La arquitectura de la iglesia se debe a Gómez de Mora, de mediados del siglo  XVIII . En la clausura se conservan numerosas obras pictóricas de los siglos  XVII  y  XVIII .";"El acceso al templo sólo es posible en horario de culto.";"";"Metro: Atocha (línea 1)  Bus: 6, 19, 26, 27, 32, 34, 45, 59, 85, 86, C1, E1  Renfe: Atocha";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=545b544a249c6110VgnVCM1000000b205a0aRCRD";"SANTA ISABEL";"CALLE";"V";"48";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440655";"4473736";"40.41213027498252";"-3.6994547941964946";"914 548 700 (Información general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3349;"Real Monasterio de la Encarnación";"Edificio construído por Juan Gómez de Mora de 1611 a 1616 como monasterio anejo al Alcázar Real, modelo de lo que se ha dado en llamar barroco madrileño. Cuenta con la reliquia de San Pantaleón.";"De martes a sábado: de 10 a 14 horas y de 16 a 18:30 horas  Domingos y festivos: de 10 a 15 horas. Tardes cerrado  Cierre taquillas y acceso 45 minutos antes  Cerrado todos los lunes del año";"";"Metro:  Ópera (líneas 2, 5 y Ramal Ópera Príncipe Pío), Plaza de España (líneas 3, 10)  Bus:  1, 2, 3, 25, 39, 44, 46, 74, 75, 133, 138, 147, 148, C1, C2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=72ad0713fb71c010VgnVCM1000000b205a0aRCRD";"ENCARNACION";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439634";"4474582";"40.41967800877382";"-3.711567962866152";"914 548 700 (Información general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
20605;"Templo de Debod";"Templo egipcio dedicado a Amón de Debod y a Isis, construido entre 185  a. de C.  y el siglo  I  de la Era. Fue donado por Egipto a España en 1968, en agradecimiento por la ayuda en el salvamento de los templos de Abu Simbel.";"De martes a domingos y festivos: de 10 a 20 horas.   Cerrado los lunes y los días 1 y 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre.   Último pase de visita 15 minutos antes del cierre.  Este horario y la apertura de salas pueden sufrir modificaciones, por favor, confírmelo en el teléfono de información del museo.";"Actividades didácticas: talleres para grupos escolares, talleres de profesores, talleres para familias.  Obtención de información sobre sus fondos y colecciones con fines de investigación, enseñanza o difusión.   Se pueden realizar fotografías o grabaciones de vídeo libremente en el exterior o en el interior del templo, siempre y cuando no se utilicen flash o trípode y su fin no sea comercial.  Para la obtención de reproducciones de fotografías del archivo del templo de Debod con fines editoriales, de investigación, difusión o comerciales el interesado deberá cumplimentar la solicitud de Reproducciones Fotográficas y enviarla por correo electrónico al Servicio de Documentación del templo de Debod.  La realización de reportajes fotográficos y grabaciones profesionales en el recinto del templo de Debod (estanque delantero, plataformas y edificio) sólo será autorizada cuando los fines para los que se solicita sean la divulgación y difusión cultural del monumento o de las actividades museísticas que en él se desarrollen. Cualquier otra finalidad, gratuita o comercial, será desestimada.";"Metro:  Plaza de España (líneas 3 y 10) y Ventura Rodríguez (línea 3)   Bus:  1, 2, 3, 25, 39, 44, 46, 74, 75, 133, 138, 148, C1 y C2   Renfe:  Príncipe Pío    Bus turístico:  Ruta 1. PARADA 10 - Templo de Debod   Otras formas de acceso:    Aparcamiento de coches: dentro del Área de Estacionamiento Regulado de la ciudad de Madrid.   BiciMAD (Servicio público de bicicletas de la ciudad de Madrid): Estación en calle Evaristo San Miguel s/n. (entre P&ordm;.  Pintor Rosales y calle Ferraz)";"El templo de Debod no cuenta en la actualidad con accesos adaptados a personas con movilidad reducida y la circulación en su interior es igualmente difícil.  El templo es un monumento histórico de una antig&uuml;edad de 2.200 años. Su estructura interna, que constituye el espacio de actual de exposición, está formada por distintas salas de dimensiones reducidas, con vanos estrechos y numerosas barreras, que responden a los fines y necesidades de los cultos religiosos que en él tuvieron lugar, pero que imposibilitan la circulación con sillas de ruedas convencionales.   La legislación sobre accesibilidad vigente en nuestra Comunidad (Ley 8/1993 de 22 de Junio de Promoción de la Accesibilidad y Supresión de Barreras Arquitectónicas), en su disposición adicional 7&ordf;, exime de su aplicación en los inmuebles declarados Bien de Interés Cultural o en aquellos edificios de valor histórico-artístico. No obstante, se está trabajando en hacer accesibles las plataformas en las que se levanta el templo y sus dos portales.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=13b432df1d51c010VgnVCM2000000c205a0aRCRD";"FERRAZ";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28008";"CASA DE CAMPO";"MONCLOA-ARAVACA";"439218";"4475093";"40.42425096551599";"-3.716531855540272";"913 667 415 (Museo de San Isidro / Templo de Debod)";"";"templodebod@madrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
7685664;"The Robot Museum (Museo del Robot)";"El Museo del Robot  acerca de forma directa y real el mundo de los robots de entretenimiento a cualquier tipo de público.";"Martes a viernes: 13, 17 y 20 horas  Sábados: 16:15, 17:15, 18:15, 19:15 y 20:15 horas  Lunes y domingos cerrado   Reservas online:  http://www.therobotmuseum.eu/reservar-online/";"Exposición permanente  Visitas guiadas";"Metro: San Bernardo (líneas 2, 4), Quevedo (líneas 2), Arg&uuml;elles (líneas 3, 4, 6), Bilbao (líneas 1, 4)  Bus: 3, 21, 127, M2";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e0b7b8dc8f719410VgnVCM1000000b205a0aRCRD";"ALBERTO AGUILERA";"CALLE";"V";"1";"BAJA";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"440041";"4475669";"40.42949061464909";"-3.7068731815207014";"914 478 808";"";"";"/contenido/entidadesYorganismos/Museos"; 
7071384;"Yacimiento paleontológico. Estación de Metro Carpetana";"";"Visitas todos los días durante la apertura de la estación, de 6 a 1:30 horas (excepto los accesos con horario especial).";"";"";"Yacimiento paleontológico en la estación de Carpetana    Durante las obras de remodelación de la estación de Carpetana se descubrieron restos paleontológicos con valiosos hallazgos del mioceno lo que ha hecho posible una reconstrucción de los paleoambientes en dos yacimientos verticales.   El primero de los espacios, cuenta con un panel en vinilo con imágenes que representan el paleoambiente existente hace más de 15 millones de años con restos mayoritariamente correspondientes a mastodontes de la especie Gonphotherium aungustidens. Además, en esta misma zona expositiva, se ha incluido una reconstrucción de un ciervo denominado Heteroprox con los ambientes y especies vegetales existentes entonces en Carpetana, ya que se han podido conocer gracias a los fósiles de polen y animales recuperados en la excavación.   El segundo espacio recrea el paleoambiente de hace aproximadamente 14 millones de años, y se encuentran representados algunas faunas halladas en las excavaciones como el oso - perro, el oso - lobo, un felino situado en la parte superior de un árbol, una tortuga gigante, rinocerontes y un jabalí.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=05fbb57fd3c70410VgnVCM1000000b205a0aRCRD";"VIA CARPETANA";"CALLE";"V";"328";"";"";"";"";"MADRID";"MADRID";"28047";"ALUCHE";"LATINA";"436952";"4471478";"40.39150793405899";"-3.7428839286586184";"902 444 403 (Información)";"";"";"/contenido/entidadesYorganismos/Museos"; 









